listing_id,raw_output
750," {
  ""TEIL 1"": {
    ""TÜV"": ""HU/AU neu"",
    ""Scheckheft"": ""lückenlos bei Mercedes"",
    ""Bereifung"": ""8-fach"",
    ""Garantie"": ""24 Monate"",
    ""Unfallfrei"": true,
    ""Mängel"": ""Keine"",
  },
  ""TEIL 2"": {
    ""DISTRONIC"": true,
    ""ACC"": true,
    ""MULTIBEAM"": true,
    ""ILS"": true,
    ""4-Zonen"": true,
    ""THERMOTRONIC"": true,
    ""Klima hinten"": true,
    ""2-Zonen"": false,
    ""THERMATIC"": false,
    ""Burmester 3D"": true,
    ""Burmester (Standard)"": false,
    ""AMG Line"": true,
    ""Pano"": true,
  },
}"
751," {
  ""TEIL 1"": {
    ""TUV"": ""HU/AU neu"",
    ""Scheckheft"": ""lückenlos bei Mercedes"",
    ""Service"": ""neu"",
    ""Garantie"": ""12 Monate"",
    ""Unfallfrei"": true,
    ""Mängel"": ""Keine"",
  },
  ""TEIL 2"": {
    ""DISTRONIC ACC"": ""Abstandsregeltempomat (DISTRONIC)"",
    ""MULTIBEAM ILS"": ""Matrix-LED / MULTIBEAM"",
    ""4-Zonen THERMOTRONIC Klima hinten"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
    ""2-Zonen THERMATIC"": ""Klimaautomatik (2-Zonen / THERMATIC)"",
    ""Burmester 3D"": ""Burmester High-End 3D-Soundsystem"",
    ""Burmester (Standard)"": ""Burmester Surround-Soundsystem"",
    ""AMG Line"": ""AMG Line"",
    ""Pano"": ""Panorama-Schiebedach""
  },
  ""FARBEN & INTERIEUR"": {
    ""Lackfarbe"": ""CALCITWEISS - UNILACK"",
    ""Innenausstattung"": ""STOFF - SCHWARZ / ANTHRAZIT"",
    ""Material Innenausstattung"": ""STOFF""
  },
  ""Service"": {
    ""Finanzierung"": true,
    ""Gebrauchtwagengarantie"": true,
    ""Inzahlungnahme Ihrer aktuellen Fahrzeugs (PKW)"": true,
    ""Kurzzeitkennzeichen"": ""(5 Tage)"",
    ""Ausfuhrkennzeichen"": ""(15 oder 30 Tage)""
  }
}"
752," {
  ""TÜV"": ""Neu bei Übergabe"",
  ""Scheckheft"": ""Keine Meldung"",
  ""Bereifung"": ""8-fach (Allwetterreifen)"",
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": ""True"",
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC"": ""Abstandsregeltempomat"",
  ""MULTIBEAM"": ""Matrix-LED / MULTIBEAM"",
  ""4-Zonen"": ""Klimaautomatik"",
  ""2-Zonen"": ""Keine Angabe"",
  ""ThermoTronic"": ""Klimaautomatik"",
  ""Klima hinten"": ""Klimaautomatik"",
  ""Burmester 3D"": ""Burmester High-End 3D-Soundsystem"",
  ""Burmester (Standard)"": ""Burmester Surround-Soundsystem"",
  ""AMG Line"": ""AMG Line"",
  ""Pano"": ""Panorama-Schiebedach""
}"
753," {
  ""TUV"": ""Neu bei Übergabe"",
  ""Scheckheft"": ""Keine Angaben"",
  ""Bereifung"": ""8-fach"",
  ""Allwetterreifen"": ""Aber keine klare Angabe über Sommer und Winterreifen"",
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": ""Keine Hinweise auf Unfälle"",
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC"": ""Nein"",
  ""MULTIBEAM"": ""Nein"",
  ""4-Zonen_THERMOTRONIC"": ""Keine Angaben"",
  ""2-Zonen_THERMATIC"": ""Nein"",
  ""Burmester_3D"": ""Nein"",
  ""Burmester_Standard"": ""Nein"",
  ""AMG Line"": {
    ""Night-Paket"": true,
    ""Sonstiges"": [""AMG Line""]
  },
  ""Pano"": ""Nein"",
  ""AudioSystem"": ""Audio 20 (Radio/CD-Player)"",
  ""Armauflage"": ""Vorn mit Fach"",
  ""BereifungNotlaufsystem"": ""Keine Angaben"",
  ""BiXenonScheinwerfer"": ""Bi-Xenon-Scheinwerfer und Lichtsensor"",
  ""FahrassistenzSystem"": {
    ""aktiver Park-Assistent"": true,
    ""Fahrdynamik-Paket"": true,
    ""Attention-Assist (Müdigkeitserkennungs-Sensor)"": true,
    ""Auffahrwarnsystem mit Bremsfunktion (Collision Prevention Assist)"": true,
    ""Berganfahrhilfe"": true
  },
  ""FußmattenVelours"": true,
  ""Getriebe"": ""6-Gang"",
  ""KlimaKomfortPaket"": {
    ""2-Zonen-Klimaautomatik"": true
  },
  ""LichtSichtPaket"": true,
  ""LMFelgen"": ""7,5x18 (5-Doppelspeichen)"",
  ""MetallicLackierung"": true,
  ""NavigationsmodulBeckerMAP Pilot"": true,
  ""Night-Paket"": true,
  ""ParktronicSystemPTS"": {
    ""vorn und hinten"": true
  },
  ""Rückfahrkamera"": true,
  ""SpiegelPaket"": true,
  ""SportFahrwerk"": true,
  ""SportsitzeVorn"": true,
  ""Zentralverriegelung"": true,
  ""AdaptivesBremslicht"": true,
  ""AirbagFahrerBeifahrerseite"": true,
  ""AktiveMotorhaube"": true,
  ""ASR"": true,
  ""AusstattungBlueEfficiency"": true,
  ""Außenspiegel_elektr. verstell- und heizbar beide"": true,
  ""Außenspiegel_elektr. anklappbar"": true,
  ""Außenspiegel_schwarz lackiert"": true,
  ""Außentemperaturanzeige"": true,
  ""Blinkleuchte_in Außenspiegel integriert"": true,
  ""Bremsassistent"": true,
  ""Design_und Ausstattungslinie Urban"": true,
  ""Einschaltautomatik_für Fahrlicht"": true,
  ""Fensterheber_elektrisch vorn + hinten"": true,
  ""Feststellbremse_elektrisch"": true,
  ""Frontscheibe_Verbundglas"": true,
  ""Heckscheibe_heizbar (ESG)"": true,
  ""Innenhimmel Stoff"": true,
  ""Isofix_Aufnahmen für Kindersitz an Rücksitz"": true,
  ""Karosserie"": ""5-türig"",
  ""Knieairbag Fahrerseite"": true,
  ""KopfAirbagSystem (Windowbag)"": true,
  ""Lenkrad_mit Multifunktion"": true,
  ""Lenksäule (Lenkrad) mechan. verstellbar"": true,
  ""Motor 1,6 Ltr. - 115 kW KAT"": true,
  ""ReifenReparaturset (Tirefit)"": ""Keine Angaben"",
  ""Reifendruckwarner"": true,
  ""Reiserechner"": true,
  ""Rücksitzlehne geteilt / klappbar"": true,
  ""Schadstoffarm nach Abgasnorm Euro 6"": true,
  ""Scheinwerfer-Reinigungsanlage (SRA)"": true,
  ""Seitenscheiben hinten + Heckscheibe abgedunkelt"": true,
  ""Seitenairbag (Sidebag) vorn"": true,
  ""Sitzbezug / Polsterung Stoff / Ledernachbildung Artico"": true,
  ""Sitzbelegungserkennung für Airbag Beifahrerseite"": true,
  ""Sitz vorn links höhenverstellbar"": true,
  ""Sitz vorn rechts höhenverstellbar"": true,
  ""Start/Stop-Anlage"": true,
  ""Stau-/Ablagefach unter Laderaumboden"": true,
  ""Stoßfänger Wagenfarbe"": true,
  ""Steckdose (12V-Anschluß) im Koffer-/Laderaum"": true,
  ""Sonnenblenden mit Spiegel (beleuchtet)"": true,
  ""Türgriffe außen Wagenfarbe"": true,
  ""USB_Anschluss / AUX-IN-Anschluss"": true,
  ""Wärmeschutzverglasung"": true,
  ""Zulassung"": ""Keine Angaben""
}"
754," {
  ""TEIL 1"": {
    ""TÜV"": ""HU/AU neu bis 10/25"",
    ""Scheckheft"": ""lückenlos bei Mercedes Benz bis 87.161 km"",
    ""Bereifung"": ""8-fach Allwetterreifen"",
    ""Garantie"": ""24 Monate"",
    ""Unfallfrei"": true,
    ""Mängel"": ""Keine"",
  },
  ""TEIL 2"": {
    ""DISTRONIC, ACC"": ""Abstandsregeltempomat (DISTRONIC)"",
    ""MULTIBEAM, ILS"": ""Matrix-LED / MULTIBEAM"",
    ""4-Zonen, THERMOTRONIC, Klima hinten"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
    ""2-Zonen, THERMATIC"": ""Klimaautomatik (2-Zonen / THERMATIC)"",
    ""Burmester 3D"": ""Burmester High-End 3D-Soundsystem"",
    ""Burmester (Standard)"": ""Burmester Surround-Soundsystem"",
    ""AMG Line"": ""AMG Line Night-Paket"",
    ""Pano"": ""Panorama-Schiebedach"",
  },
}"
755," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""Bereifung"": ""8-fach, Allwetterreifen"",
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Keine"",
  ""DISTRONIC_ACC"": ""Abstandsregeltempomat (DISTRONIC)"",
  ""MULTIBEAM_ILS"": ""Matrix-LED / MULTIBEAM"",
  ""4_Zonen_THERMOTRONIC_Klima_hinten"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
  ""2_Zonen_THERMATIC"": ""Klimaautomatik (2-Zonen / THERMATIC)"",
  ""Burmester_3D"": ""Burmester High-End 3D-Soundsystem"",
  ""Burmester"": ""Burmester Surround-Soundsystem"",
  ""AMG_Line"": ""AMG Line (Achte darauf, ob auch Night-Paket erwähnt wird!)"",
  ""Pano"": ""Panorama-Schiebedach""
}"
756," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""Bereifung"": ""8-fach"",
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC_ACC"": ""Abstandsregeltempomat (DISTRONIC)"",
  ""MULTIBEAM_ILS"": ""Matrix-LED / MULTIBEAM"",
  ""4_Zonen_THERMOTRONIC_Klima hinten"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
  ""2_Zonen_THERMATIC"": ""Klimaautomatik (2-Zonen / THERMATIC)"",
  ""Burmester_3D"": ""Burmester High-End 3D-Soundsystem"",
  ""Burmester"": ""Burmester Surround-Soundsystem"",
  ""AMG Line"": ""AMG Line (Achte darauf, ob auch Night-Paket erwähnt wird!)"",
  ""Pano"": ""Panorama-Schiebedach""
}"
757," {
  ""TEIL 1"": {
    ""TUV"": ""HU/AU neu"",
    ""Scheckheft"": ""lückenlos bei Mercedes"",
    ""Bereifung"": ""8-fach, Allwetterreifen"",
    ""Garantie"": ""24 Monate"",
    ""Unfallfrei"": true,
    ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  },

  ""TEIL 2"": {
    ""DISTRONIC"": ""Abstandsregeltempomat (DISTRONIC)"",
    ""MULTIBEAM"": ""Matrix-LED / MULTIBEAM"",
    ""4-Zonen, THERMOTRONIC, Klima hinten"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
    ""2-Zonen, THERMATIC"": ""Klimaautomatik (2-Zonen / THERMATIC)"",
    ""Burmester 3D"": ""Burmester High-End 3D-Soundsystem"",
    ""Burmester (Standard)"": ""Burmester Surround-Soundsystem"",
    ""AMG Line"": ""AMG Line (Achte darauf, ob auch Night-Paket erwähnt wird!)"",
    ""Pano"": ""Panorama-Schiebedach""
  }
}"
758," {
  ""TEIL 1"": {
    ""TUV"": ""HU/AU neu"",
    ""Scheckheft"": ""Keine Angabe"",
    ""Bereifung"": ""Sommerreifen"",
    ""Garantie"": ""24 Monate"",
    ""Unfallfrei"": true,
    ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle""
  },
  ""TEIL 2"": {
    ""DISTRONIC"": true,
    ""ACC"": true,
    ""MULTIBEAM"": true,
    ""ILS"": true,
    ""4-Zonen"": true,
    ""THERMOTRONIC"": true,
    ""Klima hinten"": true,
    ""2-Zonen"": false,
    ""THERMATIC"": false,
    ""Burmester 3D"": false,
    ""Burmester (Standard)"": false,
    ""AMG Line"": true,
    ""Pano"": false
  }
}"
759," {
  ""TUV"": ""TÜV bis 10/25"",
  ""Scheckheft"": ""lückenlos bei Mercedes, Service A neu"",
  ""Bereifung"": ""8-fach, Allwetterreifen"",
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Keine"",
  ""Ausstattung"": {
    ""DISTRONIC"": true,
    ""ACC"": true,
    ""MULTIBEAM"": true,
    ""ILS"": true,
    ""4-Zonen"": true,
    ""THERMOTRONIC"": true,
    ""Klima hinten"": true,
    ""2-Zonen"": false,
    ""THERMATIC"": false,
    ""Burmester 3D"": false,
    ""Burmester (Standard)"": false,
    ""AMG Line"": true,
    ""Pano"": true,
    ""Tempomat"": true,
    ""umklappbare Rücksitzbank"": true,
    ""Schaltwippen"": true,
    ""Getränkehalter"": true,
    ""höhenverst. Fahrersitz"": true,
    ""höhenverst. Beifahrersitz"": true,
    ""höhenverst. Lenkrad"": true,
    ""Lederlenkrad"": true,
    ""Sportsitze"": false,
    ""Komfortschließung mit FB"": true,
    ""Lendenwirbelstütze"": true,
    ""Komfortpaket"": true,
    ""Servolenkung"": true,
    ""Schaltpunktanzeige"": true,
    ""Multimedia"": true,
    ""Radio mit Touchscreen"": true,
    ""USB-Anschluss"": true,
    ""Media Interface"": true,
    ""Musikstreaming integriert"": true,
    ""Bluetoothfunktion"": true,
    ""Navigation"": true,
    ""Radio mit Farbdisplay"": true,
    ""Radio DAB"": true,
    ""Sicherheit"": {
      ""6x Airbag"": true,
      ""el. Stabilitätsprogramm"": true,
      ""Einparkhilfe vorn + hinten"": true,
      ""Freisprechanlage"": true,
      ""Tagfahrlicht"": true,
      ""Lichtsensor"": true,
      ""Antiblockiersystem"": true,
      ""Antischlupfregulierung"": true,
      ""LED-Tagfahrlicht"": true,
      ""LED-Scheinwerfer (Voll-LED)"": true,
      ""LED Heckleuchten"": true,
      ""3te Bremsleuchte"": true,
      ""Lichtpaket"": true,
      ""Reifendruckkontrolle"": true,
      ""Traktionskontrolle"": true,
      ""Totwinkel-Assistent"": true
    },
    ""Umwelt"": {
      ""E10-geeignet"": true,
      ""Sportgrill"": true,
      ""geregelter Katalysator"": true
    },
    ""Getriebe"": {
      ""Automatikgetriebe"": true,
      ""7-Gang Getriebe"": false
    },
    ""Antrieb"": ""Allradantrieb"",
    ""Extras"": {
      ""Alufelgen"": true,
      ""Metalliclackierung"": false,
      ""Coming/Leaving Home Funktion"": true,
      ""Außentemperaturanzeige"": true,
      ""Drehzahlmesser"": true,
      ""Chrompaket"": false,
      ""Befestigungsösen im Laderaum"": false,
      ""Verzurrösen"": false,
      ""Heckspoiler"": false,
      ""Zierteile Aluminium"": false,
      ""Sportlenkrad"": false,
      ""Euro 6"": true
    },
    ""Weiteres"": [""Checkheftgepflegt"", ""Außenspiegel in Wagenfarbe"", ""el. Parkbremse"", ""Heckscheibenheizung"", ""Heckscheibenwischer"", ""5-Sitzer"", ""Kopfstützen hinten"", ""Innenausstattung: Teilleder""]
  }
}"
760," {
  ""TEIL_1"": {
    ""TUV"": ""HU/AU neu"",
    ""Scheckheft"": ""lückenlos bei Mercedes"",
    ""Bereifung"": ""8-fach"",
    ""Garantie"": ""24 Monate"",
    ""Unfallfrei"": true,
    ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle""
  },
  ""TEIL_2"": {
    ""DISTRONIC"": ""Abstandsregeltempomat (DISTRONIC)"",
    ""MULTIBEAM"": ""Matrix-LED / MULTIBEAM"",
    ""4-Zonen"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
    ""2-Zonen"": ""Klimaautomatik (2-Zonen / THERMATIC)"",
    ""Burmester_3D"": ""Burmester High-End 3D-Soundsystem"",
    ""Burmester"": ""Burmester Surround-Soundsystem"",
    ""AMG_Line"": ""AMG Line (Achte darauf, ob auch Night-Paket erwähnt wird!)"",
    ""Pano"": ""Panorama-Schiebedach""
  }
}"
761," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""Bereifung"": ""8-fach"",
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC"": true,
  ""MULTIBEAM"": true,
  ""4-Zonen_THERMOTRONIC_Klima hinten"": true,
  ""2-Zonen_THERMATIC"": false,
  ""Burmester 3D"": false,
  ""Burmester (Standard)"": true,
  ""AMG Line"": true,
  ""Pano"": true
}"
762," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""true"",
  ""Bereifung"": ""Sommerreifen"",
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": ""true"",
  ""Mängel"": ""Keine"",
  ""DISTRONIC_ACC"": ""Abstandsregeltempomat (DISTRONIC)"",
  ""MULTIBEAM_ILS"": ""Matrix-LED / MULTIBEAM"",
  ""4_Zonen_THERMOTRONIC_Klima_hinten"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
  ""2_Zonen_THERMATIC"": ""Klimaautomatik (2-Zonen / THERMATIC)"",
  ""Burmester_3D"": ""Burmester High-End 3D-Soundsystem"",
  ""Burmester"": ""Burmester Surround-Soundsystem"",
  ""AMG_Line"": ""AMG Line (Achte darauf, ob auch Night-Paket erwähnt wird!)"",
  ""Pano"": ""Panorama-Schiebedach""
}"
763," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""Keine Angabe"",
  ""Bereifung"": ""8-fach"",
  ""Garantie"": ""1 Jahr"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC_ACC"": ""Abstandsregeltempomat (Keine Angabe)"",
  ""MULTIBEAM_ILS"": ""Keine Angabe"",
  ""4-Zonen_THERMOTRONIC_Klima hinten"": ""Keine Angabe"",
  ""2-Zonen_THERMATIC"": ""Keine Angabe"",
  ""Burmester 3D"": ""Keine Angabe"",
  ""Burmester (Standard)"": ""Keine Angabe"",
  ""AMG Line"": ""AMG Line (Akte Daten nach dem Night-Paket!)"",
  ""Pano"": ""Keine Angabe""
}"
764," {
  ""TUV"": ""HU/AU neu"",
  ""Scheckheft"": ""lückenlos bei Mercedes"",
  ""Service A neu"": true,
  ""Bereifung"": ""8-fach"",
  ""Allwetterreifen"": true,
  ""Garantie"": ""24 Monate"",
  ""Unfallfrei"": true,
  ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  ""DISTRONIC"": true,
  ""MULTIBEAM"": true,
  ""4-Zonen"": true,
  ""THERMOTRONIC"": true,
  ""Klima hinten"": true,
  ""2-Zonen"": false,
  ""THERMATIC"": false,
  ""Burmester 3D"": true,
  ""Burmester (Standard)"": false,
  ""AMG Line"": true,
  ""Pano"": true,
  ""Rückfahrkamera"": true,
  ""Sportfahrwerk"": true,
  ""Totwinkelassistent"": true,
  ""Keyless Go Startanlage"": true,
  ""Tempomat"": true,
  ""Multifunktionslenkrad uvm."": true,
  ""Airbag Beifahrerseite abschaltbar"": true,
  ""Audio-Navigationssystem"": ""COMAND Online"",
  ""DVD-Laufwerk"": true,
  ""TFT-Farbdisplay (8,0 Zoll)"": true,
  ""Ausstattungs-Paket"": ""Business"",
  ""Audiosystem Audio 20 mit Vorbereitung Garmin MAP Pilot"": true,
  ""CD-Laufwerk"": true,
  ""aktiver Park-Assistent"": true,
  ""Parktronic-System PTS (vorn und hinten)"": true,
  ""Navigationsmodul Becker MAP Pilot"": true,
  ""Sitzheizung vorn"": true,
  ""Außenspiegel mit Totwinkel-Assistent"": true,
  ""Bremssättel Rot lackiert"": true,
  ""DVD-Wechsler"": true,
  ""Fahrassistenz-System: Fernlichtassistent Adaptive"": true,
  ""Fahrassistenz-System: Verkehrszeichenerkennung"": true,
  ""Infotainment-System: Remote Online"": true,
  ""Licht- und Sicht-Paket"": true,
  ""Einstiegsleisten beleuchtet"": true,
  ""Scheibenwischer mit Regensensor"": true,
  ""Sonnenblenden mit Spiegel (beleuchtet)"": true,
  ""LM-Felgen 8x19 (AMG, Vielspeichen, mattschwarz, glanzgedreht)"": true,
  ""Metallic-Lackierung"": true,
  ""Night-Paket (AMG)"": true,
  ""Außenspiegel schwarz lackiert"": true,
  ""Seitenscheiben hinten und Heckscheibe abgedunkelt"": true,
  ""Panorama-Schiebedach elektrisch (vollverglaste Dachfläche)"": true,
  ""Rückfahrkamera"": true,
  ""Scheibenwaschanlage beheizt"": true,
  ""Smartphone integriert"": true,
  ""Spiegel-Paket"": true,
  ""Außenspiegel elektr. anklappbar"": true,
  ""Innenspiegel und Außenspiegel links mit Abblendautomatik"": true,
  ""Adaptives Bremslicht"": true,
  ""Airbag Fahrer-/Beifahrerseite"": true,
  ""Aktive Motorhaube"": true,
  ""Antriebs-Schlupfregelung (ASR)"": true,
  ""Armauflage vorn mit Fach"": true,
  ""Außenspiegel elektr. verstell- und heizbar, beide"": true,
  ""Außentemperaturanzeige"": true,
  ""Blinkleuchte in Außenspiegel integriert"": true,
  ""Bremsassistent"": true,
  ""Design- und Ausstattungslinie AMG Sport (Line)"": true,
  ""AMG-Optic-/Styling-Paket 1"": true,
  ""Sitz-Komfort-Paket"": true,
  ""Edelstahlpedale Sportdesign"": true,
  ""Sitzbezug / Polsterung: Ledernachbildung Artico / Dinamica"": true,
  ""Innenausstattung: Zierteile Carbon (AMG)"": true,
  ""Sportsitze vorn"": true,
  ""Schalt-/Wählhebelgriff Leder Nappa"": true,
  ""Steckdose (12V-Anschluß) im Fond"": true,
  ""Lenkrad (Sport) mit Multifunktion"": true,
  ""Einschaltautomatik für Fahrlicht"": true,
  ""Elektron. Stabilitäts-Programm (ESP)"": true,
  ""Fahrassistenz-System: Agility Select / Dynamic Select (Fahrmodusschalter)"": true,
  ""Fahrassistenz-System: Attention-Assist (Müdigkeitserkennungs-Sensor)"": true,
  ""Fahrassistenz-System: Auffahrwarnsystem mit Bremsfunktion (Collision Prevention Assist)"": true,
  ""Fahrassistenz-System: Berganfahrhilfe"": true,
  ""Fensterheber elektrisch vorn + hinten"": true,
  ""Feststellbremse elektrisch"": true,
  ""Frontscheibe Verbundglas"": true,
  ""Frontschürze"": true,
  ""Fußmatten AMG"": true,
  ""Getriebe 7-Gang - Doppelkupplungsgetriebe DCT"": true,
  ""Lenkrad mit Schaltwippen/-tasten"": true,
  ""Heckscheibe heizbar (ESG)"": true,
  ""Heckschürze"": true,
  ""Infotainment-System"": true,
  ""Wegfahrsperre"": true,
  ""Wärmeschutzverglasung"": true,
  ""Zentralverriegelung mit Fernbedienung"": true
}"
765," {
  ""TEIL 1"": {
    ""TÜV"": ""HU/AU neu"",
    ""Scheckheft"": ""lückenlos bei Mercedes"",
    ""Bereifung"": ""8-fach, Allwetterreifen"",
    ""Garantie"": ""24 Monate"",
    ""Unfallfrei"": true,
    ""Mängel"": ""Keine"",
  },
  ""TEIL 2"": {
    ""DISTRONIC, ACC"": ""Abstandsregeltempomat (DISTRONIC)"",
    ""MULTIBEAM, ILS"": ""Matrix-LED / MULTIBEAM"",
    ""4-Zonen, THERMOTRONIC, Klima hinten"": ""Klimaautomatik (4-Zonen / THERMOTRONIC)"",
    ""2-Zonen, THERMATIC"": ""Klimaautomatik (2-Zonen / THERMATIC)"",
    ""Burmester 3D"": ""Burmester High-End 3D-Soundsystem"",
    ""Burmester (Standard)"": ""Burmester Surround-Soundsystem"",
    ""AMG Line"": ""AMG Line (Achte darauf, ob auch Night-Paket erwähnt wird!)"",
    ""Pano"": ""Panorama-Schiebedach""
  }
}"
766," {
  ""TEIL 1"": {
    ""TÜV"": ""HU/AU neu"",
    ""Scheckheft"": ""lückenlos bei Mercedes"",
    ""Bereifung"": ""8-fach"",
    ""Garantie"": ""24 Monate"",
    ""Unfallfrei"": true,
    ""Mängel"": ""Steinschlag Frontscheibe, Felge zerkratzt, Delle"",
  },
  ""TEIL 2"": {
    ""DISTRONIC"": true,
    ""ACC"": true,
    ""MULTIBEAM"": true,
    ""ILS"": true,
    ""4-Zonen"": true,
    ""THERMOTRONIC"": true,
    ""Klima hinten"": true,
    ""2-Zonen"": false,
    ""THERMATIC"": false,
    ""Burmester 3D"": false,
    ""Burmester (Standard)"": true,
    ""AMG Line"": true,
    ""Pano"": true,
  }
}"
767," {
  ""TEIL 1"": {
    ""TÜV"": ""HU/AU neu"",
    ""Scheckheft"": ""lückenlos bei Mercedes"",
    ""Bereifung"": ""8-fach"",
    ""Garantie"": ""1 Jahr"",
    ""Unfallfrei"": true,
    ""Mängel"": ""Keine"",
  },
  ""TEIL 2"": {
    ""DISTRONIC"": true,
    ""MULTIBEAM"": true,
    ""4-Zonen"": true,
    ""THERMOTRONIC"": true,
    ""Klima hinten"": true,
    ""Burmester 3D"": false,
    ""Burmester (Standard)"": true,
    ""AMG Line"": true,
    ""Pano"": false,
  },
}"
